Format Version,1.23,Take Name,Take 2025-12-17 06.35.01 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.35.01.503 PM,Capture Start Frame,10755390,Total Frames in Take,16256,Total Exported Frames,16256,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032
,ID,"1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0","1A7CDF4D9ECDA9D11F0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
14193,118.275000,-0.674920,0.169410,0.496042
14194,118.283000,-0.674587,0.169453,0.495386
14195,118.292000,-0.674028,0.169401,0.494812
14196,118.300000,-0.673361,0.169394,0.494597
14197,118.308000,-0.672672,0.169415,0.494667
14198,118.317000,-0.671956,0.169477,0.494965
14199,118.325000,-0.671401,0.169541,0.495470
14200,118.333000,-0.671196,0.169579,0.496058
14201,118.342000,-0.671391,0.169514,0.496746
14202,118.350000,-0.671724,0.169430,0.497391
14203,118.358000,-0.672293,0.169435,0.497895
14204,118.367000,-0.673051,0.169429,0.498094
14205,118.375000,-0.673702,0.169428,0.497836
14206,118.383000,-0.674424,0.169353,0.497447
14207,118.392000,-0.674884,0.169356,0.496792
14208,118.400000,-0.674899,0.169428,0.496069
14209,118.408000,-0.674585,0.169446,0.495431
14210,118.417000,-0.674073,0.169429,0.494847
14211,118.425000,-0.673391,0.169414,0.494607
14212,118.433000,-0.672738,0.169431,0.494688
14213,118.442000,-0.672009,0.169475,0.494962
14214,118.450000,-0.671432,0.169528,0.495440
14215,118.458000,-0.671185,0.169566,0.496028
14216,118.467000,-0.671362,0.169514,0.496706
14217,118.475000,-0.671733,0.169416,0.497388
14218,118.483000,-0.672272,0.169423,0.497896
14219,118.492000,-0.672992,0.169417,0.498120
14220,118.500000,-0.673661,0.169423,0.497877
14221,118.508000,-0.674353,0.169360,0.497496
14222,118.517000,-0.674856,0.169362,0.496853
14223,118.525000,-0.674922,0.169418,0.496124
14224,118.533000,-0.674593,0.169471,0.495457
14225,118.542000,-0.674119,0.169423,0.494880
14226,118.550000,-0.673451,0.169410,0.494602
14227,118.558000,-0.672797,0.169424,0.494667
14228,118.567000,-0.672070,0.169472,0.494915
14229,118.575000,-0.671475,0.169544,0.495405
14230,118.583000,-0.671204,0.169591,0.495965
14231,118.592000,-0.671350,0.169534,0.496637
14232,118.600000,-0.671699,0.169432,0.497336
14233,118.608000,-0.672191,0.169435,0.497820
14234,118.617000,-0.672961,0.169414,0.498088
14235,118.625000,-0.673615,0.169437,0.497884
14236,118.633000,-0.674314,0.169363,0.497533
14237,118.642000,-0.674837,0.169360,0.496906
14238,118.650000,-0.674942,0.169412,0.496182
14239,118.658000,-0.674648,0.169474,0.495514
14240,118.667000,-0.674188,0.169441,0.494893
14241,118.675000,-0.673485,0.169416,0.494591
14242,118.683000,-0.672889,0.169448,0.494665
14243,118.692000,-0.672147,0.169500,0.494879
14244,118.700000,-0.671544,0.169545,0.495374
14245,118.708000,-0.671233,0.169585,0.495921
14246,118.717000,-0.671335,0.169545,0.496610
14247,118.725000,-0.671628,0.169441,0.497293
14248,118.733000,-0.672184,0.169403,0.497840
14249,118.742000,-0.672876,0.169426,0.498092
14250,118.750000,-0.673562,0.169440,0.497915
14251,118.758000,-0.674286,0.169358,0.497567
14252,118.767000,-0.674803,0.169348,0.496942
14253,118.775000,-0.674951,0.169399,0.496245
14254,118.783000,-0.674639,0.169463,0.495554
14255,118.792000,-0.674196,0.169427,0.494935
14256,118.800000,-0.673544,0.169409,0.494609
14257,118.808000,-0.672903,0.169408,0.494637
14258,118.817000,-0.672162,0.169452,0.494864
14259,118.825000,-0.671539,0.169514,0.495329
14260,118.833000,-0.671214,0.169556,0.495892
14261,118.842000,-0.671286,0.169549,0.496541
14262,118.850000,-0.671608,0.169422,0.497268
14263,118.858000,-0.672080,0.169409,0.497751
14264,118.867000,-0.672824,0.169406,0.498079
14265,118.875000,-0.673502,0.169444,0.497935
14266,118.883000,-0.674201,0.169374,0.497595
14267,118.892000,-0.674759,0.169301,0.497073
14268,118.900000,-0.674965,0.169370,0.496321
14269,118.908000,-0.674689,0.169433,0.495639
14270,118.917000,-0.674255,0.169416,0.495006
14271,118.925000,-0.673579,0.169416,0.494649
14272,118.933000,-0.672977,0.169425,0.494694
14273,118.942000,-0.672219,0.169461,0.494882
14274,118.950000,-0.671608,0.169495,0.495326
14275,118.958000,-0.671230,0.169555,0.495847
14276,118.967000,-0.671300,0.169536,0.496515
14277,118.975000,-0.671597,0.169436,0.497206
14278,118.983000,-0.672078,0.169401,0.497751
14279,118.992000,-0.672776,0.169414,0.498078
14280,119.000000,-0.673451,0.169427,0.497956
14281,119.008000,-0.674177,0.169366,0.497650
14282,119.017000,-0.674753,0.169333,0.497097
14283,119.025000,-0.674954,0.169383,0.496361
14284,119.033000,-0.674704,0.169445,0.495657
14285,119.042000,-0.674329,0.169421,0.495063
14286,119.050000,-0.673681,0.169398,0.494668
14287,119.058000,-0.673028,0.169408,0.494637
14288,119.067000,-0.672255,0.169467,0.494817
14289,119.075000,-0.671626,0.169502,0.495283
14290,119.083000,-0.671256,0.169566,0.495788
14291,119.092000,-0.671296,0.169537,0.496441
14292,119.100000,-0.671583,0.169418,0.497172
14293,119.108000,-0.672024,0.169410,0.497700
14294,119.117000,-0.672720,0.169412,0.498065
14295,119.125000,-0.673417,0.169426,0.497997
14296,119.133000,-0.674103,0.169368,0.497673
14297,119.142000,-0.674685,0.169333,0.497149
14298,119.150000,-0.674943,0.169363,0.496443
14299,119.158000,-0.674739,0.169448,0.495715
14300,119.167000,-0.674365,0.169436,0.495098
14301,119.175000,-0.673713,0.169408,0.494660
14302,119.183000,-0.673078,0.169417,0.494617
14303,119.192000,-0.672341,0.169459,0.494812
14304,119.200000,-0.671665,0.169498,0.495215
14305,119.208000,-0.671268,0.169553,0.495754
14306,119.217000,-0.671264,0.169550,0.496394
14307,119.225000,-0.671538,0.169437,0.497119
14308,119.233000,-0.671972,0.169411,0.497650
14309,119.242000,-0.672644,0.169422,0.498044
14310,119.250000,-0.673376,0.169417,0.498019
14311,119.258000,-0.674056,0.169392,0.497713
14312,119.267000,-0.674650,0.169333,0.497226
14313,119.275000,-0.674949,0.169376,0.496475
14314,119.283000,-0.674760,0.169436,0.495759
14315,119.292000,-0.674398,0.169426,0.495177
14316,119.300000,-0.673774,0.169402,0.494700
14317,119.308000,-0.673150,0.169392,0.494661
14318,119.317000,-0.672412,0.169443,0.494812
14319,119.325000,-0.671750,0.169500,0.495198
14320,119.333000,-0.671309,0.169558,0.495711
14321,119.342000,-0.671268,0.169534,0.496370
14322,119.350000,-0.671515,0.169470,0.497062
14323,119.358000,-0.671958,0.169412,0.497641
14324,119.367000,-0.672621,0.169418,0.498039
14325,119.375000,-0.673332,0.169427,0.498033
14326,119.383000,-0.674021,0.169397,0.497728
14327,119.392000,-0.674641,0.169326,0.497257
14328,119.400000,-0.674962,0.169364,0.496549
14329,119.408000,-0.674815,0.169434,0.495828
14330,119.417000,-0.674446,0.169443,0.495204
14331,119.425000,-0.673799,0.169419,0.494712
14332,119.433000,-0.673186,0.169398,0.494640
14333,119.442000,-0.672468,0.169442,0.494784
14334,119.450000,-0.671782,0.169479,0.495149
14335,119.458000,-0.671334,0.169543,0.495691
14336,119.467000,-0.671242,0.169568,0.496293
14337,119.475000,-0.671495,0.169490,0.497018
14338,119.483000,-0.671887,0.169427,0.497587
14339,119.492000,-0.672535,0.169443,0.497995
14340,119.500000,-0.673286,0.169431,0.498073
14341,119.508000,-0.673977,0.169384,0.497756
14342,119.517000,-0.674612,0.169319,0.497313
14343,119.525000,-0.674964,0.169366,0.496594
14344,119.533000,-0.674814,0.169451,0.495845
14345,119.542000,-0.674471,0.169446,0.495258
14346,119.550000,-0.673875,0.169402,0.494745
14347,119.558000,-0.673227,0.169396,0.494632
14348,119.567000,-0.672497,0.169456,0.494750
14349,119.575000,-0.671800,0.169491,0.495104
14350,119.583000,-0.671332,0.169555,0.495638
14351,119.592000,-0.671190,0.169600,0.496224
14352,119.600000,-0.671461,0.169504,0.496929
14353,119.608000,-0.671858,0.169419,0.497540
14354,119.617000,-0.672487,0.169423,0.497966
14355,119.625000,-0.673213,0.169443,0.498044
14356,119.633000,-0.673885,0.169411,0.497792
14357,119.642000,-0.674537,0.169327,0.497345
14358,119.650000,-0.674935,0.169359,0.496661
14359,119.658000,-0.674847,0.169427,0.495896
14360,119.667000,-0.674506,0.169435,0.495272
14361,119.675000,-0.673888,0.169391,0.494745
14362,119.683000,-0.673257,0.169404,0.494608
14363,119.692000,-0.672565,0.169435,0.494745
14364,119.700000,-0.671867,0.169476,0.495097
14365,119.708000,-0.671359,0.169532,0.495595
14366,119.717000,-0.671204,0.169566,0.496197
14367,119.725000,-0.671454,0.169495,0.496915
14368,119.733000,-0.671831,0.169411,0.497506
14369,119.742000,-0.672415,0.169426,0.497950
14370,119.750000,-0.673173,0.169422,0.498083
14371,119.758000,-0.673845,0.169412,0.497799
14372,119.767000,-0.674525,0.169321,0.497364
14373,119.775000,-0.674938,0.169345,0.496686
14374,119.783000,-0.674863,0.169417,0.495938
14375,119.792000,-0.674538,0.169453,0.495325
14376,119.800000,-0.673958,0.169411,0.494779
14377,119.808000,-0.673283,0.169393,0.494603
14378,119.817000,-0.672597,0.169426,0.494726
14379,119.825000,-0.671894,0.169480,0.495033
14380,119.833000,-0.671363,0.169534,0.495557
14381,119.842000,-0.671215,0.169564,0.496137
14382,119.850000,-0.671407,0.169499,0.496834
14383,119.858000,-0.671784,0.169409,0.497485
14384,119.867000,-0.672395,0.169416,0.497939
14385,119.875000,-0.673131,0.169421,0.498084
14386,119.883000,-0.673803,0.169406,0.497824
14387,119.892000,-0.674475,0.169348,0.497389
14388,119.900000,-0.674904,0.169356,0.496722
14389,119.908000,-0.674902,0.169414,0.495992
14390,119.917000,-0.674573,0.169427,0.495358
14391,119.925000,-0.674016,0.169388,0.494794
14392,119.933000,-0.673365,0.169378,0.494613
14393,119.942000,-0.672672,0.169418,0.494702
14394,119.950000,-0.671930,0.169469,0.495007
14395,119.958000,-0.671384,0.169531,0.495503
14396,119.967000,-0.671180,0.169555,0.496070
14397,119.975000,-0.671397,0.169495,0.496803
14398,119.983000,-0.671744,0.169422,0.497415
14399,119.992000,-0.672320,0.169422,0.497878
14400,120.000000,-0.673091,0.169403,0.498102
14401,120.008000,-0.673750,0.169420,0.497819
14402,120.017000,-0.674438,0.169337,0.497424
14403,120.025000,-0.674894,0.169358,0.496790
14404,120.033000,-0.674902,0.169405,0.496038
14405,120.042000,-0.674585,0.169448,0.495389
14406,120.050000,-0.674048,0.169409,0.494806
14407,120.058000,-0.673368,0.169392,0.494595
14408,120.067000,-0.672724,0.169400,0.494709
14409,120.075000,-0.671999,0.169461,0.494951
14410,120.083000,-0.671435,0.169518,0.495471
14411,120.092000,-0.671172,0.169569,0.496036
14412,120.100000,-0.671360,0.169503,0.496722
14413,120.108000,-0.671723,0.169402,0.497390
14414,120.117000,-0.672275,0.169410,0.497863
14415,120.125000,-0.673030,0.169409,0.498088
14416,120.133000,-0.673694,0.169417,0.497841
14417,120.142000,-0.674400,0.169328,0.497471
14418,120.150000,-0.674870,0.169338,0.496797
14419,120.158000,-0.674906,0.169402,0.496070
14420,120.167000,-0.674597,0.169441,0.495424
14421,120.175000,-0.674102,0.169414,0.494837
14422,120.183000,-0.673435,0.169391,0.494601
14423,120.192000,-0.672758,0.169395,0.494672
14424,120.200000,-0.672043,0.169458,0.494940
14425,120.208000,-0.671480,0.169520,0.495431
14426,120.217000,-0.671196,0.169572,0.496008
14427,120.225000,-0.671338,0.169535,0.496666
14428,120.233000,-0.671695,0.169413,0.497367
14429,120.242000,-0.672225,0.169411,0.497836
14430,120.250000,-0.672965,0.169389,0.498083
14431,120.258000,-0.673647,0.169417,0.497895
14432,120.267000,-0.674358,0.169325,0.497506
14433,120.275000,-0.674865,0.169339,0.496896
14434,120.283000,-0.674943,0.169403,0.496153
14435,120.292000,-0.674609,0.169444,0.495477
14436,120.300000,-0.674124,0.169411,0.494875
14437,120.308000,-0.673415,0.169399,0.494582
14438,120.317000,-0.672791,0.169410,0.494683
14439,120.325000,-0.672087,0.169466,0.494930
14440,120.333000,-0.671480,0.169525,0.495402
14441,120.342000,-0.671201,0.169558,0.495972
14442,120.350000,-0.671334,0.169526,0.496639
14443,120.358000,-0.671672,0.169422,0.497326
14444,120.367000,-0.672219,0.169397,0.497847
14445,120.375000,-0.672916,0.169405,0.498106
14446,120.383000,-0.673602,0.169407,0.497921
14447,120.392000,-0.674320,0.169346,0.497555
14448,120.400000,-0.674822,0.169330,0.496932
14449,120.408000,-0.674946,0.169393,0.496201
14450,120.417000,-0.674648,0.169445,0.495520
14451,120.425000,-0.674180,0.169398,0.494944
14452,120.433000,-0.673491,0.169376,0.494646
14453,120.442000,-0.672825,0.169409,0.494671
14454,120.450000,-0.672097,0.169456,0.494908
14455,120.458000,-0.671517,0.169499,0.495408
14456,120.467000,-0.671223,0.169556,0.495943
14457,120.475000,-0.671328,0.169502,0.496627
14458,120.483000,-0.671655,0.169424,0.497341
14459,120.492000,-0.672172,0.169390,0.497840
14460,120.500000,-0.672886,0.169413,0.498107
14461,120.508000,-0.673565,0.169416,0.497943
14462,120.517000,-0.674251,0.169360,0.497569
14463,120.525000,-0.674793,0.169334,0.496976
14464,120.533000,-0.674962,0.169374,0.496257
14465,120.542000,-0.674676,0.169442,0.495572
14466,120.550000,-0.674236,0.169413,0.494992
14467,120.558000,-0.673528,0.169383,0.494624
14468,120.567000,-0.672905,0.169406,0.494676
14469,120.575000,-0.672164,0.169462,0.494888
14470,120.583000,-0.671537,0.169514,0.495340
14471,120.592000,-0.671234,0.169558,0.495906
14472,120.600000,-0.671311,0.169543,0.496567
14473,120.608000,-0.671619,0.169420,0.497283
14474,120.617000,-0.672096,0.169422,0.497789
14475,120.625000,-0.672861,0.169396,0.498103
14476,120.633000,-0.673529,0.169425,0.497943
14477,120.642000,-0.674229,0.169353,0.497606
14478,120.650000,-0.674776,0.169324,0.497029
14479,120.658000,-0.674954,0.169378,0.496313
14480,120.667000,-0.674676,0.169444,0.495590
14481,120.675000,-0.674283,0.169408,0.495023
14482,120.683000,-0.673611,0.169376,0.494685
14483,120.692000,-0.672948,0.169391,0.494662
14484,120.700000,-0.672198,0.169447,0.494866
14485,120.708000,-0.671575,0.169514,0.495341
14486,120.717000,-0.671207,0.169574,0.495840
14487,120.725000,-0.671322,0.169537,0.496527
14488,120.733000,-0.671628,0.169448,0.497254
14489,120.742000,-0.672093,0.169422,0.497754
14490,120.750000,-0.672809,0.169421,0.498091
14491,120.758000,-0.673495,0.169426,0.497970
14492,120.767000,-0.674211,0.169374,0.497615
14493,120.775000,-0.674769,0.169344,0.497037
14494,120.783000,-0.674985,0.169401,0.496343
14495,120.792000,-0.674710,0.169464,0.495633
14496,120.800000,-0.674311,0.169428,0.495017
14497,120.808000,-0.673620,0.169408,0.494629
14498,120.817000,-0.672992,0.169418,0.494665
14499,120.825000,-0.672257,0.169464,0.494869
14500,120.833000,-0.671620,0.169504,0.495298
14501,120.842000,-0.671262,0.169566,0.495865
14502,120.850000,-0.671297,0.169556,0.496494
14503,120.858000,-0.671593,0.169442,0.497222
14504,120.867000,-0.672071,0.169409,0.497741
14505,120.875000,-0.672793,0.169422,0.498096
14506,120.883000,-0.673474,0.169434,0.497974
14507,120.892000,-0.674180,0.169363,0.497670
14508,120.900000,-0.674747,0.169324,0.497131
14509,120.908000,-0.674954,0.169385,0.496393
14510,120.917000,-0.674708,0.169455,0.495662
14511,120.925000,-0.674327,0.169423,0.495079
14512,120.933000,-0.673656,0.169375,0.494685
14513,120.942000,-0.673040,0.169402,0.494643
14514,120.950000,-0.672313,0.169447,0.494857
14515,120.958000,-0.671674,0.169488,0.495294
14516,120.967000,-0.671276,0.169567,0.495813
14517,120.975000,-0.671301,0.169551,0.496460
14518,120.983000,-0.671587,0.169455,0.497161
14519,120.992000,-0.672041,0.169418,0.497719
14520,121.000000,-0.672728,0.169419,0.498070
14521,121.008000,-0.673429,0.169430,0.497987
14522,121.017000,-0.674140,0.169359,0.497693
14523,121.025000,-0.674721,0.169323,0.497154
14524,121.033000,-0.674993,0.169355,0.496439
14525,121.042000,-0.674751,0.169419,0.495702
14526,121.050000,-0.674348,0.169418,0.495088
14527,121.058000,-0.673677,0.169402,0.494646
14528,121.067000,-0.673104,0.169404,0.494649
14529,121.075000,-0.672363,0.169449,0.494814
14530,121.083000,-0.671688,0.169494,0.495231
14531,121.092000,-0.671294,0.169558,0.495762
14532,121.100000,-0.671266,0.169539,0.496419
14533,121.108000,-0.671559,0.169445,0.497139
14534,121.117000,-0.671977,0.169403,0.497661
14535,121.125000,-0.672668,0.169412,0.498046
14536,121.133000,-0.673380,0.169412,0.498007
14537,121.142000,-0.674090,0.169365,0.497692
14538,121.150000,-0.674698,0.169335,0.497191
14539,121.158000,-0.674959,0.169374,0.496485
14540,121.167000,-0.674761,0.169445,0.495762
14541,121.175000,-0.674386,0.169441,0.495112
14542,121.183000,-0.673742,0.169395,0.494655
14543,121.192000,-0.673112,0.169408,0.494649
14544,121.200000,-0.672373,0.169452,0.494788
14545,121.208000,-0.671720,0.169483,0.495187
14546,121.217000,-0.671302,0.169535,0.495697
14547,121.225000,-0.671279,0.169536,0.496351
14548,121.233000,-0.671531,0.169452,0.497060
14549,121.242000,-0.671988,0.169385,0.497655
14550,121.250000,-0.672630,0.169401,0.498048
14551,121.258000,-0.673356,0.169416,0.498043
14552,121.267000,-0.674037,0.169375,0.497739
14553,121.275000,-0.674663,0.169323,0.497226
14554,121.283000,-0.674985,0.169352,0.496532
14555,121.292000,-0.674797,0.169436,0.495794
14556,121.300000,-0.674419,0.169411,0.495193
14557,121.308000,-0.673819,0.169384,0.494741
14558,121.317000,-0.673176,0.169399,0.494654
14559,121.325000,-0.672431,0.169432,0.494813
14560,121.333000,-0.671779,0.169454,0.495205
14561,121.342000,-0.671297,0.169529,0.495719
14562,121.350000,-0.671239,0.169536,0.496327
14563,121.358000,-0.671502,0.169450,0.497054
14564,121.367000,-0.671894,0.169401,0.497600
14565,121.375000,-0.672549,0.169414,0.498032
14566,121.383000,-0.673274,0.169421,0.498083
14567,121.392000,-0.673942,0.169406,0.497761
14568,121.400000,-0.674613,0.169313,0.497329
14569,121.408000,-0.674965,0.169345,0.496590
14570,121.417000,-0.674828,0.169431,0.495844
14571,121.425000,-0.674483,0.169415,0.495246
14572,121.433000,-0.673851,0.169377,0.494735
14573,121.442000,-0.673199,0.169391,0.494647
14574,121.450000,-0.672496,0.169427,0.494795
14575,121.458000,-0.671804,0.169480,0.495114
14576,121.467000,-0.671331,0.169527,0.495659
14577,121.475000,-0.671239,0.169549,0.496269
14578,121.483000,-0.671462,0.169475,0.496956
14579,121.492000,-0.671868,0.169399,0.497595
14580,121.500000,-0.672514,0.169425,0.497998
14581,121.508000,-0.673247,0.169405,0.498053
14582,121.517000,-0.673924,0.169371,0.497791
14583,121.525000,-0.674565,0.169322,0.497313
14584,121.533000,-0.674939,0.169357,0.496614
14585,121.542000,-0.674825,0.169433,0.495871
14586,121.550000,-0.674484,0.169424,0.495249
14587,121.558000,-0.673892,0.169407,0.494724
14588,121.567000,-0.673251,0.169407,0.494620
14589,121.575000,-0.672539,0.169444,0.494751
14590,121.583000,-0.671848,0.169473,0.495068
14591,121.592000,-0.671325,0.169560,0.495557
14592,121.600000,-0.671197,0.169580,0.496186
14593,121.608000,-0.671458,0.169500,0.496908
14594,121.617000,-0.671805,0.169432,0.497498
14595,121.625000,-0.672439,0.169431,0.497960
14596,121.633000,-0.673199,0.169423,0.498073
14597,121.642000,-0.673893,0.169408,0.497773
14598,121.650000,-0.674550,0.169326,0.497337
14599,121.658000,-0.674943,0.169354,0.496664
14600,121.667000,-0.674848,0.169425,0.495914
14601,121.675000,-0.674510,0.169446,0.495306
