Format Version,1.23,Take Name,Take 2025-12-17 06.57.16 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-17 06.57.16.807 PM,Capture Start Frame,10915629,Total Frames in Take,40845,Total Exported Frames,40845,Rotation Type,ZYX,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035,Unlabeled 1036,Unlabeled 1036,Unlabeled 1036
,ID,"1E7CDF4D9ECDA9D11F0","1E7CDF4D9ECDA9D11F0","1E7CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0","1E8CDF4D9ECDA9D11F0"
,,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
36408,303.400000,,,,1.514076,0.196227,-0.388951
36409,303.408000,,,,1.517353,0.196102,-0.382284
36410,303.417000,,,,1.520788,0.195689,-0.375450
36411,303.425000,,,,1.523985,0.195459,-0.367972
36412,303.433000,,,,1.526883,0.195534,-0.360611
36413,303.442000,,,,1.530348,0.195727,-0.353168
36414,303.450000,,,,1.533601,0.195663,-0.346169
36415,303.458000,,,,1.536400,0.195298,-0.339380
36416,303.467000,,,,1.539528,0.194570,-0.332254
36417,303.475000,,,,1.542813,0.194424,-0.325394
36418,303.483000,,,,1.545380,0.195038,-0.317369
36419,303.492000,,,,1.547503,0.195638,-0.308127
36420,303.500000,,,,1.549607,0.195753,-0.300270
36421,303.508000,,,,1.551749,0.195497,-0.293990
36422,303.517000,,,,1.554456,0.194985,-0.286804
36423,303.525000,,,,1.557665,0.194733,-0.279158
36424,303.533000,,,,1.559894,0.195137,-0.271439
36425,303.542000,,,,1.561307,0.195504,-0.263448
36426,303.550000,,,,1.563596,0.195537,-0.255864
36427,303.558000,,,,1.566162,0.195300,-0.249156
36428,303.567000,,,,1.568033,0.194988,-0.241883
36429,303.575000,,,,1.570016,0.194932,-0.233420
36430,303.583000,,,,1.572165,0.195114,-0.225450
36431,303.592000,,,,1.574139,0.195074,-0.217835
36432,303.600000,,,,1.575955,0.194950,-0.210223
36433,303.608000,,,,1.578207,0.194776,-0.203854
36434,303.617000,,,,1.580099,0.194654,-0.196847
36435,303.625000,,,,1.581564,0.194695,-0.187912
36436,303.633000,,,,1.583494,0.194607,-0.179136
36437,303.642000,,,,1.585915,0.194625,-0.171839
36438,303.650000,,,,1.586739,0.194527,-0.165903
36439,303.658000,,,,1.587525,0.194414,-0.158403
36440,303.667000,,,,1.589664,0.194392,-0.149838
36441,303.675000,,,,1.591534,0.194318,-0.142009
36442,303.683000,,,,1.592845,0.194454,-0.134134
36443,303.692000,,,,1.593801,0.194503,-0.126990
36444,303.700000,,,,1.594464,0.194574,-0.119812
36445,303.708000,,,,1.595606,0.194335,-0.111484
36446,303.717000,,,,1.597024,0.194282,-0.103695
36447,303.725000,,,,1.598036,0.194254,-0.096436
36448,303.733000,,,,1.598354,0.194400,-0.088609
36449,303.742000,,,,1.599077,0.194359,-0.080599
36450,303.750000,,,,1.600198,0.194338,-0.072935
36451,303.758000,,,,1.601191,0.194257,-0.065511
36452,303.767000,,,,1.601020,0.194124,-0.058312
36453,303.775000,,,,1.600867,0.194044,-0.050770
36454,303.783000,,,,1.602364,0.194102,-0.042325
36455,303.792000,,,,1.603979,0.194273,-0.034242
36456,303.800000,,,,1.603999,0.193994,-0.027180
36457,303.808000,,,,1.603535,0.193608,-0.019420
36458,303.817000,,,,1.604054,0.193556,-0.011072
36459,303.825000,,,,1.604612,0.193895,-0.003373
36460,303.833000,,,,1.604170,0.194177,0.004764
36461,303.842000,,,,1.603755,0.194225,0.012454
36462,303.850000,,,,1.603962,0.193893,0.019229
36463,303.858000,,,,1.603898,0.193693,0.026554
36464,303.867000,,,,1.603761,0.193763,0.033993
36465,303.875000,,,,1.603537,0.193926,0.040192
36466,303.883000,,,,1.602955,0.193976,0.046516
36467,303.892000,,,,1.602612,0.193868,0.053231
36468,303.900000,,,,1.602773,0.193679,0.059333
36469,303.908000,,,,1.602462,0.193659,0.065508
36470,303.917000,,,,1.601873,0.193672,0.071358
36471,303.925000,,,,1.601470,0.193707,0.076346
36472,303.933000,,,,1.601296,0.193745,0.081779
36473,303.942000,,,,1.600911,0.193647,0.086948
36474,303.950000,,,,1.600572,0.193498,0.091461
36475,303.958000,,,,1.600268,0.193583,0.096118
36476,303.967000,,,,1.599596,0.193635,0.100511
36477,303.975000,,,,1.598801,0.193751,0.104049
36478,303.983000,,,,1.598177,0.193796,0.107297
36479,303.992000,,,,1.597909,0.193739,0.110748
36480,304.000000,,,,1.597660,0.193759,0.114258
36481,304.008000,,,,1.597215,0.193690,0.117956
36482,304.017000,,,,1.596354,0.193807,0.120832
36483,304.025000,,,,1.596348,0.193814,0.123544
36484,304.033000,,,,1.596793,0.193889,0.126679
36485,304.042000,,,,1.596477,0.193872,0.129153
36486,304.050000,,,,1.595864,0.193812,0.130780
36487,304.058000,,,,1.596200,0.193709,0.133343
36488,304.067000,,,,1.596984,0.193835,0.135545
36489,304.075000,,,,1.596869,0.193855,0.137059
36490,304.083000,,,,1.596903,0.193896,0.139103
36491,304.092000,,,,1.597887,0.193778,0.140691
36492,304.100000,,,,1.598793,0.193676,0.141755
36493,304.108000,,,,1.599046,0.193649,0.143250
36494,304.117000,,,,1.599857,0.193561,0.144500
36495,304.125000,,,,1.601053,0.193560,0.145165
36496,304.133000,,,,1.601728,0.193624,0.146225
36497,304.142000,,,,1.602571,0.193572,0.147011
36498,304.150000,,,,1.603873,0.193610,0.147525
36499,304.158000,,,,1.604924,0.193595,0.148024
36500,304.167000,,,,1.606174,0.193578,0.148379
36501,304.175000,,,,1.607498,0.193707,0.148625
36502,304.183000,,,,1.608639,0.193717,0.148727
36503,304.192000,,,,1.610054,0.193702,0.148668
36504,304.200000,,,,1.611852,0.193612,0.148634
36505,304.208000,,,,1.613384,0.193648,0.148350
36506,304.217000,,,,1.614636,0.193640,0.147729
36507,304.225000,,,,1.616436,0.193686,0.147526
36508,304.233000,,,,1.618639,0.193771,0.146953
36509,304.242000,,,,1.620331,0.193632,0.145869
36510,304.250000,,,,1.622075,0.193611,0.145270
36511,304.258000,,,,1.624552,0.193586,0.144372
36512,304.267000,,,,1.626599,0.193535,0.143035
36513,304.275000,,,,1.628534,0.193547,0.141963
36514,304.283000,,,,1.631004,0.193526,0.140674
36515,304.292000,,,,1.633138,0.193481,0.138709
36516,304.300000,,,,1.635013,0.193580,0.137107
36517,304.308000,,,,1.637577,0.193686,0.135374
36518,304.317000,,,,1.640511,0.193426,0.132823
36519,304.325000,,,,1.642755,0.193313,0.130397
36520,304.333000,,,,1.644770,0.193270,0.127697
36521,304.342000,,,,1.646650,0.193216,0.124481
36522,304.350000,,,,1.647793,0.193219,0.121816
36523,304.358000,,,,1.649162,0.193387,0.120036
36524,304.367000,,,,1.650482,0.193317,0.117817
36525,304.375000,,,,1.651195,0.193264,0.115818
36526,304.383000,,,,1.652420,0.193254,0.114366
36527,304.392000,,,,1.653854,0.193331,0.112940
36528,304.400000,,,,1.654369,0.193328,0.111733
36529,304.408000,,,,1.654989,0.193205,0.110842
36530,304.417000,,,,1.655897,0.193073,0.109896
36531,304.425000,,,,1.655936,0.193070,0.109151
36532,304.433000,,,,1.655743,0.193177,0.108916
36533,304.442000,,,,1.655951,0.193227,0.108684
36534,304.450000,,,,1.655647,0.193227,0.108632
36535,304.458000,,,,1.655065,0.193189,0.109014
36536,304.467000,,,,1.654884,0.193101,0.109291
36537,304.475000,,,,1.654352,0.193165,0.109725
36538,304.483000,,,,1.653281,0.193300,0.110573
36539,304.492000,,,,1.652309,0.193411,0.111594
36540,304.500000,,,,1.651474,0.193489,0.112781
36541,304.508000,,,,1.650291,0.193303,0.113963
36542,304.517000,,,,1.649165,0.193242,0.115154
36543,304.525000,,,,1.648140,0.193270,0.116913
36544,304.533000,,,,1.646855,0.193335,0.119129
36545,304.542000,,,,1.645539,0.193316,0.121196
36546,304.550000,,,,1.644355,0.193312,0.123541
36547,304.558000,,,,1.642833,0.193315,0.126176
36548,304.567000,,,,1.641238,0.193353,0.128876
36549,304.575000,,,,1.639665,0.193316,0.131953
36550,304.583000,,,,1.637733,0.193465,0.135023
36551,304.592000,,,,1.635795,0.193317,0.138242
36552,304.600000,,,,1.633798,0.193549,0.141673
36553,304.608000,,,,1.631845,0.193502,0.145120
36554,304.617000,,,,1.629767,0.193500,0.148746
36555,304.625000,,,,1.627600,0.193481,0.152528
36556,304.633000,,,,1.625337,0.193461,0.156521
36557,304.642000,,,,1.623108,0.193496,0.160952
36558,304.650000,,,,1.620529,0.193620,0.164996
36559,304.658000,,,,1.617872,0.193506,0.169182
36560,304.667000,,,,1.615585,0.193639,0.174066
36561,304.675000,,,,1.613041,0.193542,0.178318
36562,304.683000,,,,1.609540,0.193458,0.182491
36563,304.692000,,,,1.606340,0.193502,0.187637
36564,304.700000,,,,1.604353,0.193478,0.192247
36565,304.708000,,,,1.601838,0.193463,0.196610
36566,304.717000,,,,1.598037,0.193467,0.201724
36567,304.725000,,,,1.594732,0.193438,0.206914
36568,304.733000,,,,1.591971,0.193486,0.211755
36569,304.742000,,,,1.588445,0.193472,0.216667
36570,304.750000,,,,1.584830,0.193585,0.221977
36571,304.758000,,,,1.581466,0.193689,0.227116
36572,304.767000,,,,1.577701,0.193570,0.232309
36573,304.775000,,,,1.573877,0.193863,0.237189
36574,304.783000,,,,1.569211,0.194407,0.242004
36575,304.792000,,,,1.564648,0.194702,0.247515
36576,304.800000,,,,1.561584,0.194576,0.252807
36577,304.808000,,,,1.558037,0.194355,0.258106
36578,304.817000,,,,1.553884,0.194075,0.263204
36579,304.825000,,,,1.550172,0.194001,0.267719
36580,304.833000,,,,1.546067,0.194298,0.273123
36581,304.842000,,,,1.541422,0.194427,0.278510
36582,304.850000,,,,1.537278,0.194364,0.283536
36583,304.858000,,,,1.533363,0.194160,0.289087
36584,304.867000,,,,1.529193,0.194100,0.294126
36585,304.875000,,,,1.524632,0.194319,0.298606
36586,304.883000,,,,1.519572,0.194504,0.303674
36587,304.892000,,,,1.515272,0.194543,0.309059
36588,304.900000,,,,1.511240,0.194261,0.314396
36589,304.908000,,,,1.506420,0.194146,0.319457
36590,304.917000,,,,1.501827,0.194073,0.323785
36591,304.925000,,,,1.497182,0.194259,0.328694
36592,304.933000,,,,1.491913,0.194361,0.334039
36593,304.942000,,,,1.487238,0.194281,0.338969
36594,304.950000,,,,1.482811,0.194160,0.343876
36595,304.958000,,,,1.477812,0.194254,0.349441
36596,304.967000,,,,1.472360,0.194573,0.354939
36597,304.975000,,,,1.467188,0.194467,0.359561
36598,304.983000,,,,1.462216,0.194286,0.364259
36599,304.992000,,,,1.457182,0.194360,0.369206
36600,305.000000,,,,1.451598,0.194551,0.373954
36601,305.008000,,,,1.445564,0.194796,0.378392
36602,305.017000,,,,1.439940,0.194812,0.383119
36603,305.025000,,,,1.435197,0.194543,0.387623
36604,305.033000,,,,1.429888,0.194522,0.391839
36605,305.042000,,,,1.423758,0.194655,0.396337
36606,305.050000,,,,1.418034,0.194751,0.401183
36607,305.058000,,,,1.412401,0.194788,0.405496
36608,305.067000,,,,1.406573,0.194668,0.409987
36609,305.075000,,,,1.400948,0.194536,0.414511
36610,305.083000,,,,1.395542,0.194458,0.418767
36611,305.092000,,,,1.389211,0.194564,0.423188
36612,305.100000,,,,1.382907,0.194662,0.427633
36613,305.108000,,,,1.376865,0.194692,0.432044
36614,305.117000,,,,1.371082,0.194481,0.436196
36615,305.125000,,,,1.364840,0.194330,0.440512
36616,305.133000,,,,1.358580,0.194041,0.446054
36617,305.142000,,,,1.352193,0.194216,0.450875
36618,305.150000,,,,1.347280,0.194285,0.453139
36619,305.158000,,,,1.341848,0.194476,0.455563
36620,305.167000,,,,1.335144,0.194548,0.460386
36621,305.175000,,,,1.329533,0.194465,0.464858
36622,305.183000,,,,1.323411,0.194286,0.468304
36623,305.192000,,,,1.315753,0.194471,0.472204
36624,305.200000,,,,1.309161,0.194836,0.476060
36625,305.208000,,,,1.303956,0.194934,0.479923
36626,305.217000,,,,1.297927,0.194750,0.484523
36627,305.225000,,,,1.291867,0.194460,0.488216
36628,305.233000,,,,1.285628,0.194367,0.491406
36629,305.242000,,,,1.278308,0.194698,0.495600
36630,305.250000,,,,1.272210,0.194939,0.499960
36631,305.258000,,,,1.266754,0.194947,0.503690
36632,305.267000,,,,1.260049,0.194854,0.507564
36633,305.275000,,,,1.253914,0.194671,0.511027
36634,305.283000,,,,1.248215,0.194736,0.514990
36635,305.292000,,,,1.241395,0.194859,0.519365
36636,305.300000,,,,1.234876,0.194769,0.523391
36637,305.308000,,,,1.229590,0.194463,0.527347
36638,305.317000,,,,1.223949,0.194479,0.531404
36639,305.325000,,,,1.216817,0.195191,0.535092
36640,305.333000,,,,1.209497,0.195668,0.539101
36641,305.342000,,,,1.204071,0.195770,0.542985
36642,305.350000,,,,1.198898,0.195520,0.546428
36643,305.358000,,,,1.192651,0.195138,0.550585
36644,305.367000,,,,1.186687,0.195218,0.554467
36645,305.375000,,,,1.180735,0.195404,0.558960
36646,305.383000,,,,1.174510,0.195807,0.563743
36647,305.392000,,,,1.169237,0.195681,0.567254
36648,305.400000,,,,1.163933,0.195299,0.570904
36649,305.408000,,,,1.158981,0.195005,0.575508
36650,305.417000,,,,1.154152,0.195162,0.579551
36651,305.425000,,,,1.148102,0.195356,0.584213
36652,305.433000,,,,1.142546,0.195592,0.588884
36653,305.442000,,,,1.137865,0.195267,0.592833
36654,305.450000,,,,1.132519,0.195046,0.597091
36655,305.458000,,,,1.127491,0.195000,0.601586
36656,305.467000,,,,1.122337,0.195142,0.606221
36657,305.475000,,,,1.116642,0.195515,0.611344
36658,305.483000,,,,1.111959,0.195571,0.616120
36659,305.492000,,,,1.107717,0.195249,0.620635
36660,305.500000,,,,1.102311,0.195231,0.625322
36661,305.508000,,,,1.097479,0.195118,0.629971
36662,305.517000,,,,1.093048,0.195186,0.635236
36663,305.525000,,,,1.088219,0.195422,0.640198
36664,305.533000,,,,1.083287,0.195342,0.644756
36665,305.542000,,,,1.078797,0.195103,0.650078
36666,305.550000,,,,1.074673,0.195144,0.655448
36667,305.558000,,,,1.070487,0.195505,0.661182
36668,305.567000,,,,1.065686,0.195782,0.667244
36669,305.575000,,,,1.061255,0.195581,0.672070
36670,305.583000,,,,1.057314,0.195317,0.677051
36671,305.592000,,,,1.053415,0.195378,0.683298
36672,305.600000,,,,1.049221,0.195547,0.688594
36673,305.608000,,,,1.044523,0.195747,0.693751
36674,305.617000,,,,1.040390,0.195882,0.700040
36675,305.625000,,,,1.036649,0.195652,0.705377
36676,305.633000,,,,1.032654,0.195421,0.710668
36677,305.642000,,,,1.028761,0.195602,0.717142
36678,305.650000,,,,1.025145,0.195992,0.722378
36679,305.658000,,,,1.021657,0.195860,0.727438
36680,305.667000,,,,1.018445,0.195803,0.733477
36681,305.675000,,,,1.014751,0.195725,0.739088
36682,305.683000,,,,1.010864,0.195857,0.744941
36683,305.692000,,,,1.007681,0.196256,0.750434
36684,305.700000,,,,1.004538,0.196346,0.754900
36685,305.708000,,,,1.001472,0.196322,0.761554
36686,305.717000,,,,0.998463,0.196238,0.767991
36687,305.725000,,,,0.994829,0.196021,0.772915
36688,305.733000,,,,0.991007,0.196198,0.778903
36689,305.742000,,,,0.988595,0.196553,0.785161
36690,305.750000,,,,0.986301,0.196654,0.791093
36691,305.758000,,,,0.982506,0.196502,0.797712
36692,305.767000,,,,0.979777,0.196110,0.803259
36693,305.775000,,,,0.979060,0.196064,0.807380
36694,305.783000,,,,0.976751,0.196392,0.814247
36695,305.792000,,,,0.972777,0.196559,0.822006
36696,305.800000,,,,0.969893,0.196334,0.828010
36697,305.808000,,,,0.967958,0.196082,0.833757
36698,305.817000,,,,0.965885,0.195863,0.839429
36699,305.825000,,,,0.964006,0.195940,0.845950
36700,305.833000,,,,0.961717,0.196179,0.853519
36701,305.842000,,,,0.958914,0.196131,0.859816
36702,305.850000,,,,0.957141,0.195855,0.865651
36703,305.858000,,,,0.956106,0.195685,0.872207
36704,305.867000,,,,0.954021,0.195733,0.878739
36705,305.875000,,,,0.951366,0.195958,0.885349
36706,305.883000,,,,0.949730,0.196168,0.891981
36707,305.892000,,,,0.948542,0.196156,0.898560
36708,305.900000,,,,0.946703,0.195915,0.905538
36709,305.908000,,,,0.945104,0.195738,0.912038
36710,305.917000,,,,0.944127,0.195866,0.917822
36711,305.925000,,,,0.943720,0.196607,0.925817
36712,305.933000,,,,0.942806,0.197255,0.933974
36713,305.942000,,,,0.940802,0.197054,0.939467
36714,305.950000,,,,0.938562,0.196462,0.945678
36715,305.958000,,,,0.938403,0.195927,0.952240
36716,305.967000,,,,0.938777,0.195960,0.958054
36717,305.975000,,,,0.937718,0.196436,0.965599
36718,305.983000,,,,0.936065,0.196728,0.973718
36719,305.992000,,,,0.934637,0.196380,0.979070
36720,306.000000,,,,0.934083,0.195868,0.984637
36721,306.008000,,,,0.933842,0.195922,0.992168
36722,306.017000,,,,0.933039,0.196203,0.999324
36723,306.025000,,,,0.931910,0.196421,1.006532
36724,306.033000,,,,0.931726,0.196165,1.013220
36725,306.042000,,,,0.931526,0.195834,1.018872
36726,306.050000,,,,0.931048,0.195789,1.025609
36727,306.058000,,,,0.930898,0.196007,1.033599
36728,306.067000,,,,0.930808,0.196164,1.040210
36729,306.075000,,,,0.930504,0.195816,1.047186
36730,306.083000,,,,0.931007,0.195422,1.055368
36731,306.092000,,,,0.931385,0.195351,1.061725
36732,306.100000,,,,0.931064,0.195437,1.066455
36733,306.108000,,,,0.931694,0.195919,1.074147
36734,306.117000,,,,0.932401,0.195989,1.082500
36735,306.125000,,,,0.932157,0.195646,1.088958
36736,306.133000,,,,0.932330,0.195173,1.095271
36737,306.142000,,,,0.933405,0.195316,1.101059
36738,306.150000,,,,0.934526,0.195637,1.108345
36739,306.158000,,,,0.935077,0.195805,1.116588
36740,306.167000,,,,0.935035,0.195548,1.122495
36741,306.175000,,,,0.935619,0.195301,1.128225
36742,306.183000,,,,0.937287,0.195451,1.135709
36743,306.192000,,,,0.938145,0.195664,1.142934
36744,306.200000,,,,0.938321,0.195698,1.149508
36745,306.208000,,,,0.939383,0.195498,1.155750
36746,306.217000,,,,0.940893,0.195157,1.161346
36747,306.225000,,,,0.942285,0.195183,1.168155
36748,306.233000,,,,0.942709,0.195192,1.175672
36749,306.242000,,,,0.943443,0.195047,1.182096
36750,306.250000,,,,0.946232,0.195069,1.188716
36751,306.258000,,,,0.948357,0.195167,1.195056
36752,306.267000,,,,0.949981,0.195025,1.201569
36753,306.275000,,,,0.951753,0.195330,1.208968
36754,306.283000,,,,0.952531,0.195379,1.215841
36755,306.292000,,,,0.954536,0.195305,1.222406
36756,306.300000,,,,0.957169,0.195311,1.228450
36757,306.308000,,,,0.958683,0.194940,1.234399
36758,306.317000,,,,0.961045,0.194820,1.241017
36759,306.325000,,,,0.963973,0.194874,1.247484
36760,306.333000,,,,0.966073,0.195021,1.254148
36761,306.342000,,,,0.968776,0.194956,1.261371
36762,306.350000,,,,0.971366,0.194725,1.267009
36763,306.358000,,,,0.973456,0.194499,1.272056
36764,306.367000,,,,0.976310,0.194600,1.278480
36765,306.375000,,,,0.979122,0.194725,1.284573
36766,306.383000,,,,0.981296,0.194798,1.289706
36767,306.392000,,,,0.983721,0.194669,1.295029
36768,306.400000,,,,0.986340,0.194391,1.299731
36769,306.408000,,,,0.988768,0.194368,1.304717
36770,306.417000,,,,0.991137,0.194532,1.309991
36771,306.425000,,,,0.993628,0.194338,1.313604
36772,306.433000,,,,0.996400,0.194292,1.317020
36773,306.442000,,,,0.998626,0.194211,1.321499
36774,306.450000,,,,1.000193,0.194029,1.325685
36775,306.458000,,,,1.002245,0.194024,1.329246
36776,306.467000,,,,1.004796,0.194111,1.333100
36777,306.475000,,,,1.006751,0.194046,1.337019
36778,306.483000,,,,1.008646,0.193901,1.340590
36779,306.492000,,,,1.010953,0.193794,1.344151
36780,306.500000,,,,1.013266,0.193866,1.347711
36781,306.508000,,,,1.015601,0.193793,1.351112
36782,306.517000,,,,1.017768,0.193700,1.354808
36783,306.525000,,,,1.019789,0.193575,1.358382
36784,306.533000,,,,1.021886,0.193606,1.362089
36785,306.542000,,,,1.023897,0.193514,1.365739
36786,306.550000,,,,1.025867,0.193554,1.368825
36787,306.558000,,,,1.027359,0.193472,1.372244
36788,306.567000,,,,1.028339,0.193576,1.375912
36789,306.575000,,,,1.030300,0.193569,1.379028
36790,306.583000,,,,1.031989,0.193571,1.381974
36791,306.592000,,,,1.033452,0.193444,1.385321
36792,306.600000,,,,1.035228,0.193357,1.388651
36793,306.608000,,,,1.036652,0.193325,1.392027
36794,306.617000,,,,1.038039,0.193347,1.395426
36795,306.625000,,,,1.039795,0.193354,1.398504
36796,306.633000,,,,1.041486,0.193313,1.401541
36797,306.642000,,,,1.042910,0.193243,1.404803
36798,306.650000,,,,1.044036,0.193155,1.407134
36799,306.658000,,,,1.045724,0.193037,1.409307
36800,306.667000,,,,1.047220,0.193062,1.412023
36801,306.675000,,,,1.048127,0.193061,1.414207
36802,306.683000,,,,1.049362,0.192942,1.415943
36803,306.692000,,,,1.050761,0.192899,1.417825
36804,306.700000,,,,1.051536,0.192786,1.419606
36805,306.708000,,,,1.052227,0.192831,1.421131
36806,306.717000,,,,1.053219,0.192879,1.422454
36807,306.725000,,,,1.053913,0.192845,1.423587
36808,306.733000,,,,1.054299,0.192790,1.424765
36809,306.742000,,,,1.054731,0.192777,1.425727
36810,306.750000,,,,1.055185,0.192786,1.426265
36811,306.758000,,,,1.055367,0.192771,1.426866
36812,306.767000,,,,1.055385,0.192738,1.427323
36813,306.775000,,,,1.055519,0.192677,1.427452
36814,306.783000,,,,1.055612,0.192583,1.427704
36815,306.792000,,,,1.055736,0.192553,1.428563
36816,306.800000,,,,1.056136,0.192589,1.429919
36817,306.808000,,,,1.056481,0.192695,1.431192
36818,306.817000,,,,1.056886,0.192628,1.432448
36819,306.825000,,,,1.057477,0.192607,1.433927
36820,306.833000,,,,1.058103,0.192453,1.435989
36821,306.842000,,,,1.059008,0.192461,1.438161
36822,306.850000,,,,1.060142,0.192545,1.440683
36823,306.858000,,,,1.061049,0.192554,1.443594
36824,306.867000,,,,1.062231,0.192589,1.446718
36825,306.875000,,,,1.063627,0.192535,1.449732
36826,306.883000,,,,1.064979,0.192447,1.452974
36827,306.892000,,,,1.066013,0.192510,1.456515
36828,306.900000,,,,1.067384,0.192417,1.460215
36829,306.908000,,,,1.068950,0.192518,1.464056
36830,306.917000,,,,1.069972,0.192378,1.468277
36831,306.925000,,,,1.071267,0.192325,1.472656
